state,district,season,N,P,K,pH,humidity,rainfall,temperature
Uttar Pradesh,Jalaun,rabi,82.9743,54.7382,46.5198,6.5795,59.9306,95.8132,19.2339
Uttar Pradesh,Jalaun,zaid,58.0774,46.3356,40.9757,6.4691,65.3546,112.7476,28.2485
Uttar Pradesh,Jaunpur,kharif,86.3498,53.2802,42.4509,6.4235,72.6811,151.2217,24.9005
Uttar Pradesh,Jaunpur,rabi,82.9066,55.2213,45.2866,6.5289,60.3058,96.0484,19.5208
Uttar Pradesh,Jaunpur,zaid,71.387,51.1372,37.5344,6.3695,68.0471,117.5143,26.1628
Uttar Pradesh,Jhansi,kharif,86.7616,51.7112,42.0482,6.4526,72.2951,150.7754,24.8933
Uttar Pradesh,Jhansi,rabi,83.5463,55.1766,46.0456,6.5621,60.0414,96.5458,19.4059
Uttar Pradesh,Jhansi,zaid,59.8306,46.0089,39.2623,6.5025,65.9783,119.3876,27.4154
Uttar Pradesh,Kannauj,kharif,87.4186,51.7112,42.2749,6.4389,72.5887,150.6763,24.9197
Uttar Pradesh,Kannauj,rabi,82.9556,54.9662,45.278,6.5513,60.3588,97.0137,19.6521
Uttar Pradesh,Kannauj,zaid,66.9253,48.8836,35.2216,6.3851,66.518,108.3529,26.2601
Uttar Pradesh,Kanpur Dehat,kharif,87.4674,53.0051,43.2689,6.447,72.1821,149.784,24.9572
Uttar Pradesh,Kanpur Dehat,rabi,83.2196,54.9285,45.4441,6.5477,59.8499,97.3225,19.4169
Uttar Pradesh,Kanpur Dehat,zaid,68.5864,51.4931,36.148,6.3773,67.4001,105.5711,26.4949
Uttar Pradesh,Kanpur Nagar,kharif,87.3123,51.8002,42.4346,6.4355,73.0346,152.9938,24.7778
Uttar Pradesh,Kanpur Nagar,rabi,82.7182,55.0927,44.5939,6.5562,60.2352,96.1506,19.5067
Uttar Pradesh,Kanpur Nagar,zaid,64.453,46.6311,34.6019,6.4331,65.7733,112.741,26.063
Uttar Pradesh,Kasganj,kharif,90.8529,53.7145,48.2614,6.4958,71.2873,148.6918,25.5625
Uttar Pradesh,Kasganj,rabi,83.8301,55.5753,46.968,6.6036,59.1532,97.6056,19.2957
Uttar Pradesh,Kasganj,zaid,65.3281,48.9011,37.4414,6.4212,66.8103,115.6074,26.6549
Uttar Pradesh,Kaushambi,kharif,87.705,52.777,42.6989,6.4297,72.8208,151.3641,25.1107
Uttar Pradesh,Kaushambi,rabi,83.6741,54.9836,44.8344,6.5519,60.8365,95.289,19.5233
Uttar Pradesh,Kaushambi,zaid,70.4024,53.3308,37.3504,6.3398,67.9393,105.4995,26.6047
Uttar Pradesh,Kheri,kharif,87.9749,52.5145,42.6011,6.422,73.0903,150.7952,24.843
Uttar Pradesh,Kheri,rabi,82.8391,54.3583,44.1268,6.5573,60.5158,95.2776,19.4721
Uttar Pradesh,Kheri,zaid,73.232,51.6402,38.2425,6.3626,71.8547,140.3476,25.6984
Uttar Pradesh,Kushi Nagar,kharif,87.6411,53.0193,42.9518,6.4202,73.2277,150.8508,24.7504
Uttar Pradesh,Kushi Nagar,rabi,81.8101,54.3684,43.3456,6.5497,60.731,94.445,19.8832
Uttar Pradesh,Kushi Nagar,zaid,71.0834,52.9722,37.9356,6.3404,68.0823,107.6094,26.4488
Uttar Pradesh,Lalitpur,kharif,86.7892,51.8003,42.0516,6.4363,72.7299,152.3826,24.771
Uttar Pradesh,Lalitpur,rabi,83.5099,54.8905,47.3606,6.6092,59.9831,96.3666,19.0589
Uttar Pradesh,Lalitpur,zaid,58.2418,45.0511,42.1713,6.5283,65.7504,125.3227,28.1735
Uttar Pradesh,Lucknow,kharif,88.0938,52.8175,42.4127,6.4258,72.9277,150.2289,24.8527
Uttar Pradesh,Lucknow,rabi,83.2159,55.043,44.7309,6.5552,60.5273,97.266,19.5664
Uttar Pradesh,Lucknow,zaid,70.6766,51.744,37.6136,6.3549,68.8442,117.4273,26.1158
Uttar Pradesh,Maharajganj,kharif,86.6571,52.6829,42.6947,6.4312,72.6218,150.3999,24.9404
Uttar Pradesh,Maharajganj,rabi,82.786,54.8487,43.9956,6.5408,60.6199,94.6273,19.6602
Uttar Pradesh,Maharajganj,zaid,73.3722,51.285,38.5898,6.3698,71.2031,135.3544,25.7477
Uttar Pradesh,Mahoba,kharif,86.9771,51.4218,43.2165,6.4531,72.6703,156.5512,24.919
Uttar Pradesh,Mahoba,rabi,83.7744,55.1871,46.5924,6.5687,60.1419,96.9003,19.4655
Uttar Pradesh,Mahoba,zaid,55.3019,45.1603,43.472,6.5704,63.9133,119.7084,28.7109
Uttar Pradesh,Mainpuri,kharif,86.8065,52.4756,42.0516,6.4392,72.7546,151.6004,24.8161
Uttar Pradesh,Mainpuri,rabi,83.2521,55.3369,45.8781,6.5755,60.1761,96.0406,19.4239
Uttar Pradesh,Mainpuri,zaid,71.9358,50.9885,38.0058,6.3513,70.2621,126.231,26.0027
Uttar Pradesh,Mathura,kharif,86.9633,52.8554,42.3721,6.4372,72.5548,151.083,24.9382
Uttar Pradesh,Mathura,rabi,83.3261,54.5067,46.2149,6.5786,60.3186,95.7251,19.2642
Uttar Pradesh,Mathura,zaid,67.925,50.0746,37.8261,6.3977,66.8531,107.5393,26.3577
Uttar Pradesh,Mau,kharif,87.4318,52.1843,42.2214,6.4516,72.6872,150.9839,25.0106
Uttar Pradesh,Mau,rabi,83.9616,55.2367,44.5715,6.5394,60.0771,95.5499,19.5014
Uttar Pradesh,Mau,zaid,66.7897,50.0008,36.133,6.3862,66.4708,104.0228,26.352
Uttar Pradesh,Meerut,kharif,87.8055,51.5659,42.2797,6.4512,72.3781,151.8248,24.903
Uttar Pradesh,Meerut,rabi,83.8841,55.1284,46.4137,6.5677,60.2325,96.1295,19.2005
Uttar Pradesh,Meerut,zaid,68.1403,47.8597,36.5134,6.4073,68.289,119.3342,25.984
Uttar Pradesh,Mirzapur,kharif,86.6335,52.748,42.6891,6.426,72.5824,150.0026,24.944
Uttar Pradesh,Mirzapur,rabi,83.1857,54.6246,43.6667,6.545,60.1676,94.8757,19.7403
Uttar Pradesh,Mirzapur,zaid,66.6233,51.3433,40.0615,6.3875,66.6215,106.9023,27.2293
Uttar Pradesh,Moradabad,kharif,86.9141,52.8325,42.5031,6.4327,72.9389,150.5736,24.9878
Uttar Pradesh,Moradabad,rabi,83.5028,55.2306,46.2243,6.5599,59.8886,97.3467,19.2017
Uttar Pradesh,Moradabad,zaid,72.1277,51.3786,37.1373,6.3711,71.1068,137.3365,25.8086
Uttar Pradesh,Muzaffarnagar,kharif,87.852,52.8706,42.5644,6.4386,72.1913,148.8427,24.8366
Uttar Pradesh,Muzaffarnagar,rabi,83.2783,55.1696,46.2417,6.5797,59.7826,96.6862,19.361
Uttar Pradesh,Muzaffarnagar,zaid,71.7201,52.2313,37.3467,6.3547,70.0086,125.9945,25.8599
Uttar Pradesh,Nainital,kharif,96.185,55.2793,55.6868,6.5473,71.4414,142.5403,26.9885
Uttar Pradesh,Nainital,rabi,83.5586,55.3593,47.9354,6.5882,59.7008,97.2308,19.3667
Uttar Pradesh,Nainital,zaid,58.2898,45.9404,41.9109,6.5365,66.0795,124.4286,27.8999
Uttar Pradesh,Pauri Garhwal,kharif,95.7499,56.0829,56.8152,6.5636,70.4729,142.8678,26.8232
Uttar Pradesh,Pauri Garhwal,rabi,83.9162,55.3234,47.8432,6.5928,59.7312,97.9008,19.3019
Uttar Pradesh,Pauri Garhwal,zaid,56.5031,44.4506,43.138,6.5169,64.2664,113.445,28.527
Uttar Pradesh,Pilibhit,kharif,86.8678,51.9879,42.123,6.466,72.7645,153.1575,24.9056
Uttar Pradesh,Pilibhit,rabi,83.0401,54.9768,46.2167,6.5855,59.4363,96.6929,19.4282
Uttar Pradesh,Pilibhit,zaid,72.6191,50.9537,37.7942,6.361,71.5402,137.0924,25.7781
Uttar Pradesh,Pithoragarh,kharif,95.909,56.3462,56.0417,6.5196,71.9107,142.7218,26.7475
Uttar Pradesh,Pithoragarh,rabi,83.2274,56.4153,47.9185,6.6079,59.8092,98.5971,19.332
Uttar Pradesh,Pithoragarh,zaid,55.6688,44.0367,43.5561,6.5388,64.7052,115.1188,28.1847
Uttar Pradesh,Pratapgarh,kharif,87.5663,51.6554,42.2182,6.4488,72.6978,151.3491,24.8878
Uttar Pradesh,Pratapgarh,rabi,83.5002,55.4401,46.0293,6.539,60.2127,96.0958,19.3504
Uttar Pradesh,Pratapgarh,zaid,67.3064,50.779,36.0554,6.3709,67.145,104.2435,26.4056
Uttar Pradesh,Rae Bareli,kharif,87.609,51.8941,42.1984,6.4401,72.3939,150.7166,24.852
Uttar Pradesh,Rae Bareli,rabi,83.7684,54.9945,44.7243,6.5689,59.8321,96.9742,19.6795
Uttar Pradesh,Rae Bareli,zaid,69.6195,51.8545,39.9458,6.3735,69.4177,123.2064,26.8131
Uttar Pradesh,Rampur,kharif,88.0868,51.9026,42.4237,6.4466,72.2724,153.1693,25.0249
Uttar Pradesh,Rampur,rabi,83.5722,54.9146,45.7751,6.5659,60.4657,96.471,19.3369
Uttar Pradesh,Rampur,zaid,70.2522,48.3722,36.8988,6.4102,70.15,143.0582,25.5347
Uttar Pradesh,Rudra Prayag,kharif,97.5044,55.7001,57.737,6.5881,71.1694,138.8202,27.0794
Uttar Pradesh,Rudra Prayag,rabi,83.8771,55.3895,47.8875,6.5871,60.1328,96.1641,19.3809
Uttar Pradesh,Rudra Prayag,zaid,55.3599,45.6909,42.8008,6.5402,63.8788,114.4343,28.4307
Uttar Pradesh,Saharanpur,kharif,87.0107,51.8653,42.1846,6.4495,72.7713,151.7104,24.8701
Uttar Pradesh,Saharanpur,rabi,83.2095,55.0402,46.4165,6.5758,60.4012,96.8007,19.5224
Uttar Pradesh,Saharanpur,zaid,65.1837,46.1185,35.0122,6.4325,66.3652,113.5563,26.2223
Uttar Pradesh,Sambhal,kharif,91.172,54.2972,50.6978,6.5267,72.3979,147.043,26.1154
Uttar Pradesh,Sambhal,rabi,83.5899,55.2329,46.8844,6.591,59.965,97.1042,19.3701
Uttar Pradesh,Sambhal,zaid,61.79,48.0401,39.206,6.4751,65.8306,108.6101,27.1986
Uttar Pradesh,Sant Kabeer Nagar,kharif,87.4622,52.9927,42.3703,6.417,72.4133,150.5148,25.0154
Uttar Pradesh,Sant Kabeer Nagar,rabi,82.8932,54.957,45.0617,6.5509,60.1574,96.8943,19.6189
Uttar Pradesh,Sant Kabeer Nagar,zaid,72.8322,51.9507,38.697,6.3642,71.1651,134.1443,25.9544
Uttar Pradesh,Sant Ravidas Nagar,kharif,86.8934,51.6896,42.3964,6.4406,72.0275,152.2993,24.8762
Uttar Pradesh,Sant Ravidas Nagar,rabi,83.4693,55.1897,46.4716,6.573,60.4566,97.9305,19.3067
Uttar Pradesh,Sant Ravidas Nagar,zaid,57.068,44.833,42.0321,6.5564,66.4265,118.1886,28.4672
Uttar Pradesh,Shahjahanpur,kharif,86.8565,51.9805,42.5528,6.4219,72.7375,153.1587,24.8914
Uttar Pradesh,Shahjahanpur,rabi,82.3073,54.6575,45.0969,6.5508,60.4646,95.8839,19.4896
Uttar Pradesh,Shahjahanpur,zaid,72.1736,50.5119,37.2188,6.3994,70.8668,139.8715,25.6445
Uttar Pradesh,Shamli,kharif,91.9515,54.0841,49.4392,6.5253,72.4606,148.2795,25.9713
Uttar Pradesh,Shamli,rabi,83.1239,55.709,47.577,6.5932,59.8063,97.6104,19.3318
Uttar Pradesh,Shamli,zaid,63.4805,48.9855,42.0376,6.4654,68.8757,137.8808,27.3317
Uttar Pradesh,Shravasti,kharif,87.8475,52.675,42.0688,6.4185,72.8161,150.5334,24.971
Uttar Pradesh,Shravasti,rabi,83.0507,54.8205,45.0321,6.579,60.4967,94.5756,19.571
Uttar Pradesh,Shravasti,zaid,70.1965,52.4027,37.2068,6.3439,67.488,104.8075,26.3787
Uttar Pradesh,Siddharth Nagar,kharif,87.5261,53.0374,42.2404,6.4389,72.5306,150.1198,24.9983
Uttar Pradesh,Siddharth Nagar,rabi,83.5307,54.791,44.6184,6.5699,60.5236,97.1067,19.5705
Uttar Pradesh,Siddharth Nagar,zaid,70.4435,51.0955,38.0344,6.3589,68.4253,117.5706,26.2117
Uttar Pradesh,Sitapur,kharif,86.9781,53.2605,42.1519,6.4245,72.7993,148.854,24.9437
Uttar Pradesh,Sitapur,rabi,83.0778,54.8437,44.2766,6.5548,60.5576,95.9886,19.6197
Uttar Pradesh,Sitapur,zaid,72.3512,52.1724,38.1999,6.3693,70.6658,129.7267,26.1406
Uttar Pradesh,Sonbhadra,kharif,87.3506,51.9356,42.1072,6.4517,72.8873,150.7908,24.7276
Uttar Pradesh,Sonbhadra,rabi,82.8727,54.7207,44.9449,6.5594,60.1276,95.663,19.5865
Uttar Pradesh,Sonbhadra,zaid,63.1774,48.0585,38.6478,6.3991,65.7822,106.0413,27.3044
Uttar Pradesh,Sultanpur,kharif,86.4613,53.1023,42.9199,6.4339,72.7227,150.761,24.917
Uttar Pradesh,Sultanpur,rabi,83.471,54.8384,44.0834,6.5346,60.2258,95.3125,19.728
Uttar Pradesh,Sultanpur,zaid,70.7394,51.2588,37.1399,6.3677,68.914,116.1696,26.3251
Uttar Pradesh,Tehri Garhwal,kharif,96.0279,54.376,56.1331,6.5719,71.2387,142.3007,26.957
Uttar Pradesh,Tehri Garhwal,rabi,83.2737,55.8658,47.65,6.6056,59.9721,96.5843,19.3854
Uttar Pradesh,Tehri Garhwal,zaid,55.9315,44.2277,43.9654,6.5172,64.3166,112.1275,28.5007
Uttar Pradesh,Udam Singh Nagar,kharif,96.1411,55.4628,55.8987,6.5857,71.3864,140.6149,26.4364
Uttar Pradesh,Udam Singh Nagar,rabi,83.9049,55.3277,47.3964,6.5723,59.6619,97.1458,19.3202
Uttar Pradesh,Udam Singh Nagar,zaid,59.0902,44.5972,40.2713,6.5356,66.1414,122.3794,28.1328
Uttar Pradesh,Unnao,kharif,86.5954,52.2197,42.1697,6.4217,72.5199,152.3597,24.7197
Uttar Pradesh,Unnao,rabi,83.3865,55.102,44.7372,6.5498,60.012,96.6274,19.6524
Uttar Pradesh,Unnao,zaid,68.8435,50.4926,36.7247,6.3664,67.9163,115.1277,26.1476
Uttar Pradesh,Uttar Kashi,kharif,96.8434,55.6695,56.1486,6.5752,70.5681,142.8936,26.7506
Uttar Pradesh,Uttar Kashi,rabi,84.4579,55.5607,47.6205,6.5927,59.7274,97.7007,19.1274
Uttar Pradesh,Uttar Kashi,zaid,56.3353,44.4187,41.9306,6.5116,64.5862,118.8852,28.775
Uttar Pradesh,Varanasi,kharif,87.0689,51.6295,42.4496,6.4415,72.6859,152.2844,24.9821
Uttar Pradesh,Varanasi,rabi,82.5756,54.8867,44.8172,6.5501,60.4258,95.979,19.6158
Uttar Pradesh,Varanasi,zaid,65.593,48.3217,35.3219,6.4173,65.2986,103.3031,26.2338
Uttarakhand,Almora,kharif,69.6867,49.7562,31.7613,6.404,72.6431,155.8131,23.8899
Uttarakhand,Almora,rabi,83.8358,52.38,42.4429,6.5749,58.596,101.5926,18.0251
Uttarakhand,Bageshwar,kharif,69.8058,48.9041,31.6061,6.4182,72.5489,156.7121,23.8813
Uttarakhand,Bageshwar,rabi,83.7742,51.7244,41.9742,6.6002,58.1135,101.9676,18.1764
Uttarakhand,Chamoli,kharif,69.6965,49.2833,31.5584,6.4176,72.3743,155.5524,23.7904
Uttarakhand,Chamoli,rabi,83.8057,52.2121,42.6178,6.6083,58.7606,103.5187,18.047
Uttarakhand,Champawat,kharif,69.6632,49.5535,31.6943,6.4063,72.5528,156.2831,23.8245
Uttarakhand,Champawat,rabi,83.2848,51.8282,41.2188,6.5815,59.3237,102.0602,18.3819
Uttarakhand,Champawat,zaid,77.76,48.44,19.79,6.2452,65.0922,84.767,22.3892
Uttarakhand,Dehradun,kharif,69.7588,49.2196,31.5717,6.4113,72.6034,157.6505,23.7685
Uttarakhand,Dehradun,rabi,83.6298,52.3536,41.8615,6.582,58.738,100.5357,18.1846
Uttarakhand,Dehradun,zaid,77.76,48.44,19.79,6.2452,65.0922,84.767,22.3892
Uttarakhand,Haridwar,kharif,69.7028,49.3404,31.698,6.4172,72.5252,155.5122,23.8268
Uttarakhand,Haridwar,rabi,83.0209,52.057,40.9189,6.5539,59.9198,103.6843,18.5264
Uttarakhand,Haridwar,zaid,78.6972,48.0616,28.6252,6.3245,72.6517,151.3892,22.9613
Uttarakhand,Nainital,kharif,69.7471,49.2517,31.646,6.4213,72.5847,157.3298,23.9199
Uttarakhand,Nainital,rabi,83.254,51.8081,42.756,6.5974,60.8063,111.7139,18.4163
Uttarakhand,Nainital,zaid,79.2814,47.8257,34.1329,6.374,77.3641,192.9199,23.3179
Uttarakhand,Pauri Garhwal,kharif,69.5309,49.5745,31.8031,6.4171,72.5794,157.6362,23.9248
Uttarakhand,Pauri Garhwal,rabi,84.4437,52.5552,42.6399,6.5747,58.6714,102.8273,17.842
Uttarakhand,Pithoragarh,kharif,69.753,49.3791,32.1025,6.4021,72.3811,155.9086,23.7683
Uttarakhand,Pithoragarh,rabi,84.2057,51.9883,43.0761,6.6219,58.8352,101.8304,18.2778
Uttarakhand,Pithoragarh,zaid,77.76,48.44,19.79,6.2452,65.0922,84.767,22.3892
Uttarakhand,Rudra Prayag,kharif,69.6607,48.926,32.0183,6.4056,72.5087,155.9586,23.725
Uttarakhand,Rudra Prayag,rabi,83.5126,52.9965,42.1103,6.5696,58.4392,103.538,18.1646
Uttarakhand,Tehri Garhwal,kharif,69.7388,49.4262,31.6769,6.4058,72.1653,157.9711,23.8083
Uttarakhand,Tehri Garhwal,rabi,83.7483,52.0946,42.8631,6.5931,58.6517,102.6341,18.2354
Uttarakhand,Udam Singh Nagar,kharif,69.5151,49.5301,31.3768,6.4053,72.2196,157.1021,23.8728
Uttarakhand,Udam Singh Nagar,rabi,83.1894,51.7481,40.9637,6.5646,61.088,111.5012,18.7313
Uttarakhand,Udam Singh Nagar,zaid,78.8617,47.9952,30.1762,6.3384,73.9788,163.0846,23.0617
Uttarakhand,Uttar Kashi,kharif,69.8088,48.9628,31.6905,6.4098,72.2731,156.0977,23.9602
Uttarakhand,Uttar Kashi,rabi,83.791,52.2958,43.1771,6.5997,59.3414,101.7571,18.0438
West Bengal,24 Paraganas North,kharif,58.837,35.9551,33.8939,6.2873,83.5751,194.3375,26.048
West Bengal,24 Paraganas North,rabi,86.3447,53.7769,49.2131,6.4785,67.0589,131.77,20.6633
West Bengal,24 Paraganas North,zaid,77.0022,47.0104,40.5228,6.3607,74.0673,171.3959,24.6892
West Bengal,24 Paraganas South,kharif,58.6909,35.7278,34.2293,6.3059,84.1803,193.8894,26.0343
West Bengal,24 Paraganas South,rabi,86.3432,54.0912,51.5421,6.4875,67.2362,136.4722,20.7413
West Bengal,24 Paraganas South,zaid,76.6469,46.8333,41.427,6.4007,74.1782,172.4162,24.689
West Bengal,Alipurduar,kharif,64.1233,38.082,33.8994,6.3863,81.8163,189.5002,27.044
West Bengal,Alipurduar,rabi,87.5781,55.1258,53.3906,6.5145,64.7445,115.9337,19.9444
West Bengal,Alipurduar,zaid,76.3177,45.2915,51.8508,6.4504,71.1095,155.7764,26.599
West Bengal,Bankura,kharif,61.7118,37.8181,31.801,6.2863,80.8921,176.1044,25.5154
West Bengal,Bankura,rabi,85.6283,53.6011,48.4655,6.4714,67.1409,130.85,20.8998
West Bengal,Bankura,zaid,77.2446,46.4821,41.384,6.3814,74.3293,171.6032,24.6654
West Bengal,Birbhum,kharif,62.8911,38.3784,31.4358,6.2965,80.7538,174.5545,25.2376
West Bengal,Birbhum,rabi,85.186,54.1203,49.2421,6.5019,66.7008,132.8191,20.785
West Bengal,Birbhum,zaid,77.25,46.9195,41.1975,6.3837,74.1046,171.288,24.5264
West Bengal,Coochbehar,kharif,62.2902,38.2692,31.4976,6.2834,80.6511,173.9392,25.4013
West Bengal,Coochbehar,rabi,85.9155,53.2788,48.1463,6.4836,66.9664,131.5567,20.7008
West Bengal,Coochbehar,zaid,77.1393,46.7788,41.4134,6.375,74.3789,171.9902,24.7588
West Bengal,Darjeeling,kharif,62.2527,38.0594,31.6516,6.2906,80.6683,173.6516,25.3659
West Bengal,Darjeeling,rabi,86.013,53.4654,48.8938,6.4889,66.58,133.3463,20.5457
West Bengal,Darjeeling,zaid,78.2876,46.8825,42.2032,6.3889,74.223,173.1842,24.8089
West Bengal,Dinajpur Dakshin,kharif,59.7285,36.6639,33.3634,6.3031,83.2965,190.2621,25.8354
West Bengal,Dinajpur Dakshin,rabi,86.1086,54.2809,51.8857,6.5122,67.2836,137.1343,20.6116
West Bengal,Dinajpur Dakshin,zaid,77.4442,46.9182,41.0344,6.3828,73.6392,171.0744,24.9057
West Bengal,Dinajpur Uttar,kharif,62.0579,38.0467,31.6183,6.2808,80.8386,173.4436,25.4365
West Bengal,Dinajpur Uttar,rabi,86.1416,53.5519,48.1337,6.4857,67.0669,130.172,20.6561
West Bengal,Dinajpur Uttar,zaid,77.1236,46.7831,40.8856,6.3943,74.0655,173.3372,24.5657
West Bengal,Hooghly,kharif,58.6647,35.7936,33.7302,6.2932,84.1508,193.4689,25.9424
West Bengal,Hooghly,rabi,86.1829,53.7086,50.7944,6.5001,67.1609,135.6805,20.7089
West Bengal,Hooghly,zaid,78.0755,46.6687,42.0064,6.3896,73.7544,172.9044,24.5871
West Bengal,Howrah,kharif,58.0408,35.5288,34.6799,6.2958,84.2951,197.7327,26.0764
West Bengal,Howrah,rabi,86.8386,54.0505,51.3305,6.489,67.4995,137.0134,20.6352
West Bengal,Howrah,zaid,77.1174,46.8111,41.4169,6.3871,74.5419,172.0502,24.5259
West Bengal,Jalpaiguri,kharif,62.2776,38.1779,31.1584,6.2886,80.4214,174.4503,25.2957
West Bengal,Jalpaiguri,rabi,85.1678,53.791,48.5592,6.4746,66.976,130.8075,20.7423
West Bengal,Jalpaiguri,zaid,77.669,46.594,41.1516,6.375,73.976,171.0979,24.8657
West Bengal,Jhargram,kharif,70.4973,40.3405,33.7927,6.4718,79.5941,191.7403,27.2499
West Bengal,Jhargram,rabi,87.8721,55.5443,53.5769,6.5115,64.0606,117.2156,19.9587
West Bengal,Jhargram,zaid,74.845,44.5054,55.8891,6.3959,71.3894,167.4842,27.4058
West Bengal,Kalimpong,kharif,67.6396,39.1361,32.8568,6.4088,79.0977,182.854,27.7962
West Bengal,Kalimpong,rabi,87.5444,55.5359,54.0877,6.5456,64.4404,117.062,19.8876
West Bengal,Kalimpong,zaid,73.9247,45.5403,56.1484,6.4035,69.3967,143.3007,27.649
West Bengal,Maldah,kharif,62.3918,38.207,31.3658,6.2808,80.6071,174.6765,25.3467
West Bengal,Maldah,rabi,85.87,53.2754,48.2632,6.4777,66.5218,130.245,20.6426
West Bengal,Maldah,zaid,76.4514,46.8051,41.0941,6.3753,73.8082,171.8888,24.5185
West Bengal,Medinipur East,kharif,56.7143,34.5847,35.2355,6.2977,85.849,202.9509,26.3406
West Bengal,Medinipur East,rabi,86.4524,53.3878,51.9969,6.5147,67.1592,134.6578,20.4687
West Bengal,Medinipur East,zaid,76.939,46.5109,43.3078,6.3754,74.7529,177.719,24.9047
West Bengal,Medinipur West,kharif,61.9613,37.771,31.8203,6.2919,81.0742,177.7957,25.428
West Bengal,Medinipur West,rabi,86.2497,53.405,48.4093,6.4836,66.9879,132.0112,20.6155
West Bengal,Medinipur West,zaid,77.4923,46.5825,41.6741,6.3935,74.2443,172.8966,24.7325
West Bengal,Murshidabad,kharif,62.3181,38.2813,31.3232,6.2892,80.5539,172.9466,25.3375
West Bengal,Murshidabad,rabi,85.6022,53.836,47.8023,6.4724,66.8109,130.8619,20.5708
West Bengal,Murshidabad,zaid,76.7645,47.0517,42.0169,6.3807,74.3723,172.142,24.7047
West Bengal,Nadia,kharif,62.4337,38.0379,31.2996,6.2871,80.6352,173.9932,25.3392
West Bengal,Nadia,rabi,85.0971,53.3944,48.4901,6.4672,66.9286,131.9145,20.6998
West Bengal,Nadia,zaid,77.0451,46.5124,41.74,6.3767,74.1354,171.9702,24.6178
West Bengal,Paschim Bardhaman,kharif,69.2868,39.7583,34.5296,6.4345,79.8531,192.7258,26.9498
West Bengal,Paschim Bardhaman,rabi,87.1239,55.3355,53.0182,6.5213,63.8982,115.2646,20.0488
West Bengal,Paschim Bardhaman,zaid,76.3505,45.1043,51.4621,6.4788,72.361,157.8282,26.5791
West Bengal,Purba Bardhaman,kharif,60.2093,37.0565,32.6109,6.291,82.3944,184.6832,25.7447
West Bengal,Purba Bardhaman,rabi,86.0423,53.4803,48.3905,6.4878,66.8391,131.1018,20.8894
West Bengal,Purba Bardhaman,zaid,77.6564,46.3657,41.5021,6.3831,73.7782,172.1668,24.5064
West Bengal,Purulia,kharif,62.4152,38.0912,31.4552,6.2762,80.7678,172.9121,25.337
West Bengal,Purulia,rabi,86.7279,54.0735,51.0032,6.4884,67.7928,135.4513,20.4626
West Bengal,Purulia,zaid,77.7331,47.098,41.0016,6.3719,73.792,170.7687,24.6551
